id_objects;name_type_object;name_objects;address;location;created_by;osm_id
461;Скамейка;Скамейка;;0101000020E6100000BAD4AD43DAF84B401B32795E855E4B40;1;4229411194
462;Скамейка;Скамейка;;0101000020E6100000ED0099E7D2F84B4065D30094755E4B40;1;4316719597
463;Скамейка;Скамейка;;0101000020E610000021DAD836D6F84B40AE241EF57C5E4B40;1;4316746289
464;Скамейка;Скамейка;;0101000020E6100000E30EE555E7F84B4067D311C0CD5D4B40;1;12050841100
465;Скамейка;Скамейка;;0101000020E6100000364FBF55E8F84B4067A5FF9BCD5D4B40;1;12050841101
466;Скамейка;Скамейка;;0101000020E6100000931EE10F9AFC4B4049A35DE04D5E4B40;1;2432018474
467;Скамейка;Скамейка;;0101000020E61000007753252598FC4B40023917354E5E4B40;1;2432018477
468;Скамейка;Скамейка;;0101000020E610000084A8B17389FC4B40688302A5575E4B40;1;2432018491
469;Скамейка;Скамейка;;0101000020E61000002A5206B3AEFC4B404FD99F7A5A5E4B40;1;2432018494
470;Скамейка;Скамейка;;0101000020E6100000E3B32BE395FC4B40C00A4B97595E4B40;1;2432018496
471;Скамейка;Скамейка;;0101000020E6100000A45588A29BFC4B40C04CCA935A5E4B40;1;2432018497
472;Скамейка;Скамейка;;0101000020E6100000FD5B131CA8FC4B40E308089C5B5E4B40;1;2432018499
473;Скамейка;Скамейка;;0101000020E6100000B2A60DE25EFE4B4083024A9E46604B40;1;3749199211
474;Скамейка;Скамейка;;0101000020E6100000AD1D20F35CFE4B408BBDBCA541604B40;1;3749199212
475;Скамейка;Скамейка;;0101000020E6100000021077F52AFE4B40672ECB321F604B40;1;3749199530
476;Скамейка;Скамейка;;0101000020E61000009060F426D0F94B40D2D3916D2A5E4B40;1;3776285237
477;Скамейка;Скамейка;;0101000020E6100000E60709AC77FA4B40AC04E67C0C5E4B40;1;3776285238
478;Скамейка;Скамейка;;0101000020E61000001840F850A2FD4B401730DC14EA604B40;1;7498926785
479;Скамейка;Скамейка;;0101000020E6100000B54071B66FFF4B40E4FE7E8C14624B40;1;10807493669
480;Скамейка;Скамейка;;0101000020E6100000E53AD7416FFF4B408A2947B714624B40;1;10807493670
481;Скамейка;Скамейка;;0101000020E6100000088D052A88FF4B40BEE02E562F624B40;1;10807509225
482;Скамейка;Скамейка;;0101000020E6100000770BC96E0BFE4B40A0C552245F614B40;1;10811054040
483;Скамейка;Скамейка;;0101000020E6100000974341DFCCFF4B40FABFD99C39614B40;1;10877168935
484;Скамейка;Скамейка;;0101000020E6100000A5FD6A69C9FF4B4050B637AE35614B40;1;10877168936
485;Скамейка;Скамейка;;0101000020E610000062B77471C0FF4B406BA054562E614B40;1;10877168937
486;Скамейка;Скамейка;;0101000020E61000005849754BBCFF4B40F5752A2A2C614B40;1;10877168938
487;Скамейка;Скамейка;;0101000020E6100000DE324C12F0F94B4058A8DA13C95D4B40;1;11015428876
488;Скамейка;Скамейка;;0101000020E610000040619A33ECF94B40EEBBD86AC55D4B40;1;11015428877
489;Скамейка;Скамейка;;0101000020E6100000B8239C16BCFE4B40613255302A614B40;1;11217320523
490;Скамейка;Скамейка;;0101000020E61000004D0E44BBAFFE4B40396D7CDC6D614B40;1;11217320524
491;Скамейка;Скамейка;;0101000020E61000003FDB0F1DA7FF4B401A9249FC40614B40;1;11738328756
492;Скамейка;Скамейка;;0101000020E61000006C054D4BACFF4B407D31A53F45614B40;1;11738328758
493;Скамейка;Скамейка;;0101000020E610000062ABBAFDA8FF4B406D5C5A6842614B40;1;11738328760
494;Скамейка;Скамейка;;0101000020E6100000724CBB3DADFF4B4065D531F845614B40;1;11738328762
495;Скамейка;Скамейка;;0101000020E6100000B121EEA0C8FF4B40F2CDDB7D33614B40;1;11773684014
496;Скамейка;Скамейка;;0101000020E61000001EF8BDF2C5FF4B40648FF57931614B40;1;11773684015
497;Скамейка;Скамейка;;0101000020E6100000F6285C8FC2FF4B40B687180A33614B40;1;11773684016
498;Скамейка;Скамейка;;0101000020E6100000958A7C4DC5FF4B40CD7BF72235614B40;1;11773684017
499;Скамейка;Скамейка;;0101000020E6100000F058220670FF4B40135F926F5B614B40;1;11985734409
500;Скамейка;Скамейка;;0101000020E610000094E1D3F775FF4B407F91860959614B40;1;11985734410
501;Скамейка;Скамейка;;0101000020E6100000B49FD67E7CFF4B40E634554156614B40;1;11985734411
502;Скамейка;Скамейка;;0101000020E6100000FB33CD85DBFF4B402DA006C204634B40;1;11998141639
503;Скамейка;Скамейка;;0101000020E6100000AEB9A3FFE5FF4B4089111D5D00634B40;1;11998141640
504;Скамейка;Скамейка;;0101000020E61000004F1B7A30CEFF4B401EB0613C39614B40;1;12002269917
505;Скамейка;Скамейка;;0101000020E610000051BD35B055FA4B4066B56565A05D4B40;1;12033454213
506;Скамейка;Скамейка;;0101000020E6100000211FF46C56FA4B40A3BFE14F9E5D4B40;1;12033454214
507;Скамейка;Скамейка;;0101000020E6100000CCCC71135AFA4B405BC52CC59F5D4B40;1;12033454215
508;Скамейка;Скамейка;;0101000020E6100000CD4DE5FE34FE4B409E037058BF5E4B40;1;12133771506
509;Скамейка;Скамейка;;0101000020E6100000A39AED6536FE4B408C3C5AE6BE5E4B40;1;12133771507
510;Скамейка;Скамейка;;0101000020E6100000897AC1A739FE4B40C0FBF4E9C25E4B40;1;12133771508
511;Скамейка;Скамейка;;0101000020E61000005FC7C90E3BFE4B40AE34DF77C25E4B40;1;12133771509
512;Скамейка;Скамейка;;0101000020E610000084AA871EE7F94B4003C5D9BE915D4B40;1;12144321686
513;Скамейка;Скамейка;;0101000020E610000096A5E727E6F94B40BB12DCA3925D4B40;1;12144321687
514;Скамейка;Скамейка;;0101000020E6100000719582C9E8F94B40B583B641925D4B40;1;12144321688
515;Скамейка;Скамейка;;0101000020E6100000D1894EE0E7F94B4038482D39935D4B40;1;12144321689
516;Скамейка;Скамейка;;0101000020E6100000681316CBE3F94B40567B7D52925D4B40;1;12144321690
517;Скамейка;Скамейка;;0101000020E6100000511F37B2E1F94B40EA7CD34F935D4B40;1;12144917538
518;Скамейка;Скамейка;;0101000020E6100000C36A871AE0F94B40684293C4925D4B40;1;12144917539
519;Скамейка;Скамейка;;0101000020E6100000CAD1D2CBDEF94B4037D263A5935D4B40;1;12144917540
520;Скамейка;Скамейка;;0101000020E6100000EA2A3817DAF94B40F0DDE68D935D4B40;1;12145474821
521;Скамейка;Скамейка;;0101000020E61000006CD509C3DBF94B40A29CC310945D4B40;1;12145474822
522;Скамейка;Скамейка;;0101000020E610000091E56E21D9F94B40A82BE972945D4B40;1;12145474823
523;Скамейка;Скамейка;;0101000020E6100000CCC9D5D9DAF94B40BA201109955D4B40;1;12145474824
524;Скамейка;Скамейка;;0101000020E6100000E32DA1CC50FE4B4077103B53E8604B40;1;12161538676
525;Скамейка;Скамейка;;0101000020E610000093BEB5B86BFE4B40CC3F9F6DDA604B40;1;12161538678
526;Скамейка;Скамейка;;0101000020E6100000472DDED968FE4B40E4E20396B7604B40;1;12161538680
527;Скамейка;Скамейка;;0101000020E6100000FFA8F2E269FE4B40B28E99FA2F614B40;1;12161565674
528;Скамейка;Скамейка;;0101000020E61000004A11740F64FE4B406D47270120614B40;1;12161565676
529;Скамейка;Скамейка;;0101000020E6100000D24A6B1D66FE4B40E6FFFA8D1B614B40;1;12161565677
530;Скамейка;Скамейка;;0101000020E610000004E1AF6E61FE4B40BC1BB05010614B40;1;12161565678
531;Скамейка;Скамейка;;0101000020E610000049FF81284EFE4B400A88A47103614B40;1;12161565679
532;Скамейка;Скамейка;;0101000020E61000005544978114FF4B40272F3201BF614B40;1;12161586550
533;Скамейка;Скамейка;;0101000020E61000007ECFFEF62BFF4B4075143136BE614B40;1;12161588995
534;Скамейка;Скамейка;;0101000020E61000008FFD2C9622FF4B404CC9CDCBBC614B40;1;12161588997
535;Скамейка;Скамейка;;0101000020E6100000CF81E50819FF4B40A6D24F38BB614B40;1;12161588999
536;Скамейка;Скамейка;;0101000020E6100000FEC8BE750FFF4B40AD0B89C5B9614B40;1;12161589501
537;Скамейка;Скамейка;;0101000020E6100000CAADA47098FE4B40305E98F15B614B40;1;12161597986
538;Скамейка;Скамейка;;0101000020E6100000468B7D1354FE4B40728A8EE4F25E4B40;1;12646947285
539;Скамейка;Скамейка;;0101000020E6100000FBE362B1F2024C40E94E0BB9AD604B40;1;1330623911
540;Скамейка;Скамейка;;0101000020E61000002BCA5B64F1024C4047C19D55B0604B40;1;1330623946
541;Скамейка;Скамейка;;0101000020E6100000E7EDBE19EB024C40EEA9E683AF604B40;1;1330623951
542;Скамейка;Скамейка;;0101000020E6100000A5F8F884EC024C40665C829DAC604B40;1;1330623977
543;Скамейка;Скамейка;;0101000020E6100000E3CC6559E6024C40B2E4E088A4624B40;1;3725770346
544;Скамейка;Скамейка;;0101000020E6100000FBF087FAB8034C405F6EE64647634B40;1;3732561244
545;Скамейка;Скамейка;;0101000020E610000090E4A892B7034C40CB8C6D0844634B40;1;3732561245
546;Скамейка;Скамейка;;0101000020E6100000F0C407D1B5034C405C3F582140634B40;1;3732561246
547;Скамейка;Скамейка;;0101000020E610000056629E95B4034C40633612B23D634B40;1;3732561247
548;Скамейка;Скамейка;;0101000020E610000022C66B5ED5034C40D0926C1A80634B40;1;3732561248
549;Скамейка;Скамейка;;0101000020E61000008451A456F3034C40A29A92ACC3634B40;1;3732561249
550;Скамейка;Скамейка;;0101000020E61000001DFE3FF3DE034C406CDFED8B95634B40;1;3732561250
551;Скамейка;Скамейка;;0101000020E61000001DD9A6C2E9034C403C7B78E0AD634B40;1;3732561251
552;Скамейка;Скамейка;;0101000020E61000004263810AA2024C40EB419CE2CC624B40;1;3735484493
553;Скамейка;Скамейка;;0101000020E6100000F92B09F599024C4035F2D47EC6624B40;1;3735484494
554;Скамейка;Скамейка;;0101000020E6100000D6EBCCF396024C404278B471C4624B40;1;3735484495
555;Скамейка;Скамейка;;0101000020E61000005A40B2CA96024C402EFB1AEEC8624B40;1;3735484496
556;Скамейка;Скамейка;;0101000020E6100000CDF3966192024C403B81FAE0C6624B40;1;3735484497
557;Скамейка;Скамейка;;0101000020E610000095D39E9273004C409B2CFF6B8A604B40;1;3776285241
558;Скамейка;Скамейка;;0101000020E6100000C9AA083719024C406D776A89F0614B40;1;3776285242
559;Скамейка;Скамейка;;0101000020E610000084A8B17389024C406536C82423624B40;1;3776285243
560;Скамейка;Скамейка;;0101000020E610000093437A408F024C40682096CD1C624B40;1;3776285244
561;Скамейка;Скамейка;;0101000020E6100000D6FCF84B8B024C4079573D601E624B40;1;3776285245
562;Скамейка;Скамейка;;0101000020E61000004F95EF1989024C400D39B69E21624B40;1;3776285246
563;Скамейка;Скамейка;;0101000020E61000001A057756C1024C40E74FC01B77624B40;1;3776285247
564;Скамейка;Скамейка;;0101000020E61000003F4E3D7727034C405823168CA5624B40;1;3776285248
565;Скамейка;Скамейка;;0101000020E610000045BD3B8D0F034C40852D2C6E92624B40;1;3776285249
566;Скамейка;Скамейка;;0101000020E6100000977FE32142034C40F5616298B8624B40;1;3776285250
567;Скамейка;Скамейка;;0101000020E6100000BB25DEA6E4024C4053E2DF0CA3624B40;1;4340900274
568;Скамейка;Скамейка;;0101000020E610000029876066E9024C40F9201510A4624B40;1;4340900275
569;Скамейка;Скамейка;;0101000020E6100000F5A7E8A3E7024C40244AD63CA2624B40;1;4340900276
570;Скамейка;Скамейка;;0101000020E610000015A529A7E2024C40C68844A165624B40;1;4345418142
571;Скамейка;Скамейка;;0101000020E6100000D65AF33EE9024C40826D69DA6A624B40;1;4345418143
572;Скамейка;Скамейка;;0101000020E6100000E5F5BB0BEF024C402CB98AC56F624B40;1;4345418144
573;Скамейка;Скамейка;;0101000020E6100000C855760B6E024C4081CF0F23845D4B40;1;4350933604
574;Скамейка;Скамейка;;0101000020E610000067800BB265024C4047BDF1FFF45D4B40;1;4350933606
575;Скамейка;Скамейка;;0101000020E6100000C8AE59D361024C406396E24FF95D4B40;1;4350933607
576;Скамейка;Скамейка;;0101000020E6100000921F967263024C405799846632624B40;1;4362358270
577;Скамейка;Скамейка;;0101000020E61000001DA8F8646A024C409C7B592437624B40;1;4362358271
578;Скамейка;Скамейка;;0101000020E6100000DAE21A9FC9024C40F9E989F898624B40;1;4362358275
579;Скамейка;Скамейка;;0101000020E61000003D68D196CE024C403BDF4F8D97624B40;1;4362358276
580;Скамейка;Скамейка;;0101000020E610000095449B8823034C40E6ECF88AC9624B40;1;4362358281
581;Скамейка;Скамейка;;0101000020E610000064BAC61D25034C40E0579BB5CA624B40;1;4362358282
582;Скамейка;Скамейка;;0101000020E61000000854A4671F034C402AA67796C5624B40;1;4362358283
583;Скамейка;Скамейка;;0101000020E6100000916BF9371E034C4095A42199C4624B40;1;4362358284
584;Скамейка;Скамейка;;0101000020E61000004CCE3FB099004C400D75B39A09624B40;1;10786693936
585;Скамейка;Скамейка;;0101000020E6100000E5886B6BFA004C40D44C52F41B624B40;1;10796966885
586;Скамейка;Скамейка;;0101000020E610000058EEBBD86A014C40332F2C2405634B40;1;10796966887
587;Скамейка;Скамейка;;0101000020E6100000C0E78711C2004C404BE5ED08A7624B40;1;10796966902
588;Скамейка;Скамейка;;0101000020E6100000A7F1666897004C40ABA22E089B624B40;1;10796966903
589;Скамейка;Скамейка;;0101000020E6100000ABA9D15048004C40E6385C5084624B40;1;10796966904
590;Скамейка;Скамейка;;0101000020E61000002FAD3C3723004C4036525B8F67624B40;1;10796980905
591;Скамейка;Скамейка;;0101000020E61000008AAC3594DA004C402CBB6070CD624B40;1;10798882006
592;Скамейка;Скамейка;;0101000020E6100000942243D83A004C400E4526851E624B40;1;10798882007
593;Скамейка;Скамейка;;0101000020E61000003B3F202B53014C401AD6F95C12634B40;1;10798898609
594;Скамейка;Скамейка;;0101000020E6100000EB4DB10F57014C403999B85510634B40;1;10798898610
595;Скамейка;Скамейка;;0101000020E61000006C2B515150014C40DA1AB6D210634B40;1;10798898611
596;Скамейка;Скамейка;;0101000020E610000074AAC65C63024C40F0479BF408634B40;1;10826715488
597;Скамейка;Скамейка;;0101000020E6100000712A08D451024C409C9CEB45FE624B40;1;10826715489
598;Скамейка;Скамейка;;0101000020E61000009BA9108FC4014C4085E16DEF64624B40;1;10852472695
599;Скамейка;Скамейка;;0101000020E6100000089A852CC1014C404496BB8564624B40;1;10852472696
600;Скамейка;Скамейка;;0101000020E6100000F790F0BDBF014C40623FD53263624B40;1;10852472697
601;Скамейка;Скамейка;;0101000020E6100000F868160DBE014C406FAB0FDA61624B40;1;10852472698
602;Скамейка;Скамейка;;0101000020E6100000C3B7B06EBC014C40EC5C627660624B40;1;10852472699
603;Скамейка;Скамейка;;0101000020E6100000C27F5FC88F024C40009D9328C5624B40;1;10852502024
604;Скамейка;Скамейка;;0101000020E6100000023ADDC36F024C40EB7C2E0906634B40;1;10852502031
605;Скамейка;Скамейка;;0101000020E61000007D40A03369024C40DE3E068607634B40;1;10852502032
606;Скамейка;Скамейка;;0101000020E610000049168B3ACE024C409C9A159BA0624B40;1;10852502033
607;Скамейка;Скамейка;;0101000020E61000005A1F20A9CF024C401F7931DEA0624B40;1;10852502034
608;Скамейка;Скамейка;;0101000020E61000005A4D32CDCF024C40E9375D60A0624B40;1;10852502035
609;Скамейка;Скамейка;;0101000020E61000000C31A880C5024C40908DF62E94624B40;1;10852502036
610;Скамейка;Скамейка;;0101000020E6100000876F61DD78014C4016B36F383D624B40;1;10861820782
611;Скамейка;Скамейка;;0101000020E6100000346CEFAE0E034C403E8166C691624B40;1;10875951530
612;Скамейка;Скамейка;;0101000020E61000006AE10DC40D034C40989E550B91624B40;1;10875951531
613;Скамейка;Скамейка;;0101000020E6100000ED4F98E60C034C40C86AA97290624B40;1;10875951532
614;Скамейка;Скамейка;;0101000020E6100000FB5179E008034C409DE5C3FD91624B40;1;10875951534
615;Скамейка;Скамейка;;0101000020E6100000E32318BD09034C406E19709692624B40;1;10875951535
616;Скамейка;Скамейка;;0101000020E6100000426ED0A80A034C4014FC805193624B40;1;10875951536
617;Скамейка;Скамейка;;0101000020E610000053BF1C870B034C405BA846F993624B40;1;10875951537
618;Скамейка;Скамейка;;0101000020E61000001E4E05813A034C40370F71BDB7624B40;1;10875951539
619;Скамейка;Скамейка;;0101000020E61000000520A45D3B034C409C02F456B8624B40;1;10875951540
620;Скамейка;Скамейка;;0101000020E6100000646A5C493C034C40AD252E11B9624B40;1;10875951541
621;Скамейка;Скамейка;;0101000020E610000076BBA8273D034C40F4D1F3B8B9624B40;1;10875951542
622;Скамейка;Скамейка;;0101000020E610000051210D5D3F034C40DE6D837FB6624B40;1;10875951544
623;Скамейка;Скамейка;;0101000020E6100000EB55647440034C40DE25CC0FB7624B40;1;10875951545
624;Скамейка;Скамейка;;0101000020E610000068E7D95141034C402500A4DBB7624B40;1;10875951546
625;Скамейка;Скамейка;;0101000020E6100000D67F8C6FDE014C4072E8E390C3614B40;1;10884317024
626;Скамейка;Скамейка;;0101000020E610000074F3E8A111004C409E12C60556624B40;1;10942399128
627;Скамейка;Скамейка;;0101000020E6100000F63240587C024C4062A1D634EF614B40;1;11171119626
628;Скамейка;Скамейка;;0101000020E610000068C988B086014C404148163081614B40;1;11194524772
629;Скамейка;Скамейка;;0101000020E61000004FC939B187014C404C94731882614B40;1;11194524773
630;Скамейка;Скамейка;;0101000020E6100000FFD368CDEA004C40E24A87985C614B40;1;11241101870
631;Скамейка;Скамейка;;0101000020E61000003A8ABD61EC004C403BEC74D65D614B40;1;11241101872
632;Скамейка;Скамейка;;0101000020E6100000B6018EF3ED004C40A09740005F614B40;1;11241101874
633;Скамейка;Скамейка;;0101000020E6100000DA8EA9BBB2014C4040B2CA96F6624B40;1;11245785406
634;Скамейка;Скамейка;;0101000020E6100000280B5F5FEB014C40EA45483888604B40;1;11741421643
635;Скамейка;Скамейка;;0101000020E610000054D0A39872014C40B85043650D634B40;1;11878998824
636;Скамейка;Скамейка;;0101000020E6100000437F57BA71014C40305F03C70A634B40;1;11878998825
637;Скамейка;Скамейка;;0101000020E61000000F7BA180ED024C404959D0C5F0614B40;1;12058241851
638;Скамейка;Скамейка;;0101000020E6100000DF1EDF39EF024C40F0B1AA14F1614B40;1;12058241852
639;Скамейка;Скамейка;;0101000020E610000097523CD3F0024C406D495865F0614B40;1;12058241853
640;Скамейка;Скамейка;;0101000020E6100000314514EEF0024C409D8B7560EF614B40;1;12058241854
641;Скамейка;Скамейка;;0101000020E6100000F73B1405FA024C40F325AF29EB614B40;1;12058241855
642;Скамейка;Скамейка;;0101000020E6100000F69100DAFB024C406A28FFA4EB614B40;1;12058241856
643;Скамейка;Скамейка;;0101000020E6100000BAFD4D83FD024C40828472ECEA614B40;1;12058241857
644;Скамейка;Скамейка;;0101000020E6100000602816AEFD024C40E2783E03EA614B40;1;12058241858
645;Скамейка;Скамейка;;0101000020E61000008BDB0D47FC024C40E80D9CD8E8614B40;1;12058241859
646;Скамейка;Скамейка;;0101000020E6100000C76FC09DFA024C405F86B5E7E8614B40;1;12058241860
647;Скамейка;Скамейка;;0101000020E6100000F827A72CF9024C40EEF8E582E9614B40;1;12058241861
648;Скамейка;Скамейка;;0101000020E6100000FEA25FB6F8024C40F3114251EA614B40;1;12058241862
649;Скамейка;Скамейка;;0101000020E6100000A3EC889EEF024C4068EE7C9AEE614B40;1;12058241863
650;Скамейка;Скамейка;;0101000020E6100000092EFB1AEE024C40C89A9141EE614B40;1;12058241864
651;Скамейка;Скамейка;;0101000020E6100000287BF07FEC024C4098CE3DDAEE614B40;1;12058241865
652;Скамейка;Скамейка;;0101000020E6100000D5207134EC024C40D3CC49DEEF614B40;1;12058241866
653;Скамейка;Скамейка;;0101000020E61000005591C0D5F0024C4022516859F7614B40;1;12058248581
654;Скамейка;Скамейка;;0101000020E6100000DB81DF2B5F014C4012B00C6080614B40;1;12135413193
655;Скамейка;Скамейка;;0101000020E6100000F98F3B5BF6014C40ACE4637781624B40;1;12167315737
656;Скамейка;Скамейка;;0101000020E6100000E3512AE109024C406BD8EF8975624B40;1;12167315743
657;Скамейка;Скамейка;;0101000020E61000000D31033A38024C408D91369F84624B40;1;12167323677
658;Скамейка;Скамейка;;0101000020E61000002260634D1B024C40213AA9D491624B40;1;12167325776
659;Скамейка;Скамейка;;0101000020E6100000617B1CBC65024C4008196DFA58624B40;1;12167338417
660;Скамейка;Скамейка;;0101000020E61000002904728923024C404FB4064A65624B40;1;12167338427
661;Скамейка;Скамейка;;0101000020E6100000C8AA52C433024C4025276E707D624B40;1;12167348047
662;Скамейка;Скамейка;;0101000020E6100000D082AB973A024C40C758B78B7A624B40;1;12167348048
663;Скамейка;Скамейка;;0101000020E610000062484E266E024C407B061E296C624B40;1;12167348059
664;Скамейка;Скамейка;;0101000020E6100000BC7FE2B66C024C40CF4C309C6B624B40;1;12167348060
665;Скамейка;Скамейка;;0101000020E6100000817B9E3F6D024C4058303BD56B624B40;1;12167348061
666;Скамейка;Скамейка;;0101000020E610000028CCC52984024C40D03EFB3669624B40;1;12167348063
667;Скамейка;Скамейка;;0101000020E610000027B220DE84024C401DC29DB069624B40;1;12167348064
668;Скамейка;Скамейка;;0101000020E610000082EC50A802024C4045B75ED383624B40;1;12167389345
669;Скамейка;Скамейка;;0101000020E6100000EC6EF9A303024C40C3D8429083624B40;1;12167389346
670;Скамейка;Скамейка;;0101000020E6100000BCF0DEAC1C024C402A04CD4296624B40;1;12167402310
671;Скамейка;Скамейка;;0101000020E610000033C51C041D024C405AA20E8695624B40;1;12167402311
672;Скамейка;Скамейка;;0101000020E6100000E26EB5F3A2004C40D64C086701624B40;1;12174885900
673;Скамейка;Скамейка;;0101000020E6100000999CDA19A6004C40703FE08101624B40;1;12174913203
674;Скамейка;Скамейка;;0101000020E6100000C4978922A4004C401FDD6344FD614B40;1;12174913205
675;Скамейка;Скамейка;;0101000020E6100000DA8530C8A7004C40EF6C3425FE614B40;1;12174913207
676;Скамейка;Скамейка;;0101000020E61000000FA958EB7A034C4097B0917FC1614B40;1;12205442362
677;Скамейка;Скамейка;;0101000020E61000003059260D7F034C4048C55AD7C3614B40;1;12205442365
678;Скамейка;Скамейка;;0101000020E6100000487023658B034C40E11B542CC8614B40;1;12205442366
679;Скамейка;Скамейка;;0101000020E6100000CF04792C6C034C404A3E1B5EB5614B40;1;12205442369
680;Скамейка;Скамейка;;0101000020E6100000307F2A1323034C40CE401B6FE1614B40;1;12205450317
681;Скамейка;Скамейка;;0101000020E61000008E53196B24034C40E6CAA0DAE0614B40;1;12205450318
682;Скамейка;Скамейка;;0101000020E61000007DFE203768004C405114E81379634B40;1;12367686307
683;Скамейка;Скамейка;;0101000020E61000002ABE463767004C40333DBC427A634B40;1;12367686309
684;Скамейка;Скамейка;;0101000020E6100000EAC083B064004C40F23FF9BB77634B40;1;12367686310
685;Скамейка;Скамейка;;0101000020E61000000365AE6763004C4069CC7FA378634B40;1;12367686311
686;Скамейка;Скамейка;;0101000020E610000023BC3D0801004C40D2E5289BCD624B40;1;12367686332
687;Скамейка;Скамейка;;0101000020E6100000B00E362B91034C40C8FB276ECB614B40;1;12643347747
688;Скамейка;Скамейка;;0101000020E61000005BEF37DA71034C40A0DE8C9AAF614B40;1;12643347750
689;Скамейка;Скамейка;;0101000020E6100000A64984A169034C405255B2ADB0614B40;1;12643347752
690;Скамейка;Скамейка;;0101000020E61000004A93F7167B034C40E93DDF60B9614B40;1;12643347754
691;Скамейка;Скамейка;;0101000020E61000003D3ABF72CE024C40D89E5912A0624B40;1;12916943682
692;Скамейка;Скамейка;;0101000020E6100000731F6FA8CE024C408B1BB7989F624B40;1;12916943683
693;Скамейка;Скамейка;;0101000020E610000084280417D0024C400DFAD2DB9F624B40;1;12916943684
694;Скамейка;Скамейка;;0101000020E61000009A305008D3024C408516C8A29F624B40;1;12916943685
695;Скамейка;Скамейка;;0101000020E6100000C93E236CD3024C406759411DA0624B40;1;12916943686
696;Скамейка;Скамейка;;0101000020E6100000C425C79DD2024C40F6A397079F624B40;1;12916943687
697;Скамейка;Скамейка;;0101000020E610000029D7CA3AD2024C4014611E8D9E624B40;1;12916943688
698;Скамейка;Скамейка;;0101000020E6100000DE6BADD458024C40480845A973624B40;1;1314549155
699;Скамейка;Скамейка;;0101000020E6100000A4A1EB6756024C406D043D2F70624B40;1;1314549156
700;Скамейка;Скамейка;;0101000020E6100000481630815B024C403D0AD7A370624B40;1;1314549157
701;Скамейка;Скамейка;;0101000020E6100000ACBC2E0D0D094C4074D190F128634B40;1;5309981407
702;Скамейка;Скамейка;;0101000020E6100000CCD655DC13094C40AB668CC525634B40;1;5309981408
703;Скамейка;Скамейка;;0101000020E6100000E5DF1DCF1D094C40965753FE5A634B40;1;5310827016
704;Скамейка;Скамейка;;0101000020E6100000FE11E1BABD074C40718B9E002F634B40;1;1350305772
705;Скамейка;Скамейка;;0101000020E6100000047C6DECC8074C40CFFD309D31634B40;1;1350305773
706;Скамейка;Скамейка;;0101000020E61000004BE07B24CA074C40E288FF852F634B40;1;1350305774
707;Скамейка;Скамейка;;0101000020E610000099976835C9074C401E79D6242E634B40;1;1350305775
708;Скамейка;Скамейка;;0101000020E6100000B84082E2C7074C401F6BA1BF2B634B40;1;1350305776
709;Скамейка;Скамейка;;0101000020E6100000D4A6A091BE074C40D1E1C6D22C634B40;1;1350305777
710;Скамейка;Скамейка;;0101000020E610000044FAEDEBC0074C40A83407AD2C634B40;1;1350305778
711;Скамейка;Скамейка;;0101000020E6100000B901FAD8B8074C40BB63B14D2A634B40;1;1350305779
712;Скамейка;Скамейка;;0101000020E6100000717D0EE2B9074C408CB73AA528634B40;1;1350305780
713;Скамейка;Скамейка;;0101000020E610000091C88855CD044C40BFD9418067654B40;1;3735484487
714;Скамейка;Скамейка;;0101000020E610000078FD385096044C40CDC75AE8EF644B40;1;3735484488
715;Скамейка;Скамейка;;0101000020E6100000855FEAE74D044C401AD01CA386644B40;1;3776285251
716;Скамейка;Скамейка;;0101000020E610000087FE092E56044C40A68F0AAD98644B40;1;3776285252
717;Скамейка;Скамейка;;0101000020E6100000DB91A0AEA4044C40CEC133A149654B40;1;3776285253
718;Скамейка;Скамейка;;0101000020E6100000A39817BBD8044C407A7885F4CA654B40;1;3776285254
719;Скамейка;Скамейка;;0101000020E61000007F2EBF78AB034C400D86DFF2FD634B40;1;4344068235
720;Скамейка;Скамейка;;0101000020E6100000418F62CAD1024C406BC1E677F5644B40;1;11573287853
721;Скамейка;Скамейка;;0101000020E6100000354B5D8D47034C4021FF7167CB644B40;1;11573371655
722;Скамейка;Скамейка;;0101000020E6100000BBB9539511034C4053FD9474DE644B40;1;11573382430
723;Скамейка;Скамейка;;0101000020E6100000BDF1FFF4B0024C40D8AE1A95E5644B40;1;11573404956
724;Скамейка;Скамейка;;0101000020E61000009B21B0CD21034C404F626B11AC644B40;1;11573407081
725;Скамейка;Скамейка;;0101000020E61000003C7A0D0BFF034C40646D9DC948644B40;1;12022432800
726;Скамейка;Скамейка;;0101000020E610000090C01F7EFE034C40A542869F49644B40;1;12022432801
727;Скамейка;Скамейка;;0101000020E6100000BC18141791044C40898DC3AA8B644B40;1;12216263500
728;Скамейка;Скамейка;;0101000020E61000009839B8CF85044C40B2625D818D644B40;1;12216268803
729;Скамейка;Скамейка;;0101000020E610000037250FFA88044C40D652E5208D644B40;1;12216268804
730;Скамейка;Скамейка;;0101000020E61000003A32A0281A044C408AB6BEA321644B40;1;1215133973
731;Скамейка;Скамейка;;0101000020E61000007BEDE3B21B044C400B5B58DC24644B40;1;1215133974
732;Скамейка;Скамейка;;0101000020E61000006E81A90B1D044C409E0EBFF627644B40;1;1215133975
733;Скамейка;Скамейка;;0101000020E61000000840378F1E044C406779C3222B644B40;1;1215133976
